meaning,example,order,word,numbering
239_2,〔学術 講演/発表〕,1,239,239_2_1
240_1,建築 設計/工事,1,240,240_1_1
240_1,住宅/図書館/教会 を建築する,2,240,240_1_2
240_1,光華楼は復旦大学のランドマーク的な建築物である。,3,240,240_1_3
240_1,建築家を志す,4,240,240_1_4
240_1,その教会は100年間にわたって建築された。,5,240,240_1_5
241_1,判断 能力/ミス/基準,1,241,241_1_1
241_1,状況/事実/価値/主観的/暫定的 判断,2,241,241_1_2
241_1,判断を する/下す,3,241,241_1_3
241_1,確かな 情報/根拠 をもとに判断する,4,241,241_1_4
241_1,判断力が 優れている/明晰だ/曇る；判断が 速い/遅い,5,241,241_1_5
241_1,社長は現状況を投資適期と判断している。,6,241,241_1_6
241_1,前後の事情をみると、彼の決定が正しいと判断される。,7,241,241_1_7
241_1,どちらの言葉が正しいか、判断が難しい。,8,241,241_1_8
241_2,姓名判断/身の上判断,1,241,241_2_1
242_1,反対 意見/発言/投票,1,242,242_1_1
242_1,私は彼の意見に反対だ。,2,242,242_1_2
242_1,法案に反対する,3,242,242_1_3
242_1,賛成と反対が同数だ。,4,242,242_1_4
242_1,彼はひどい反対にもかかわらず自分の志を曲げなかった。,5,242,242_1_5
242_1,二人は両親の反対を押し切って結婚した。,6,242,242_1_6
242_2,反対 方向/側/語,1,242,242_2_1
242_2,時計と反対の方向,2,242,242_2_2
242_2,お互い反対方向へ行く,3,242,242_2_3
242_2,靴を反対に履く,4,242,242_2_4
242_2,駅とは反対の方向に歩いていった。,5,242,242_2_5
242_2,風の吹く方向が反対になった。,6,242,242_2_6
242_2,反対側の足を出す,7,242,242_2_7
243_1,日常/特殊 業務,1,243,243_1_1
243_1,業務 能力/命令/日誌/成績,2,243,243_1_2
243_1,業務が多すぎる,3,243,243_1_3
243_1,多すぎる業務に悩まされる,4,243,243_1_4
243_1,業務上の過失,5,243,243_1_5
243_1,経理/会計/販売/広告/人事管理/在庫管理 業務を担当する,6,243,243_1_6
243_1,新たに任された業務に適応する,7,243,243_1_7
243_1,業務を 迅速に/巧みに 処理する,8,243,243_1_8
243_1,処理すべき業務が山のようだ。,9,243,243_1_9
244_1,自己 紹介(書)/主張,1,244,244_1_1
244_1,人類のため自己を犠牲にする,2,244,244_1_2
244_1,自己を改造する,3,244,244_1_3
244_1,彼は自分が悪かったと考えている。,4,244,244_1_4
244_1,自分に対して怒りが湧く,5,244,244_1_5
244_1,自己の非を認める●類自分(じぶん),6,244,244_1_6
244_2,〔瓶がひとりでに倒れるはずはない。〕,1,244,244_2_1
245_1,少女時代,1,245,245_1_1
245_1,少女的 感性/趣向,2,245,245_1_2
245_1,かわいい少女,3,245,245_1_3
245_1,可愛いばかりだったその少女が、いつの間にか立派な淑女になっていた。,4,245,245_1_4
245_1,その間、彼女も同年代の他の少女たちのように、美しい夢をみたりもした。,5,245,245_1_5
246_1,知識 分子/階層/貯蔵所,1,246,246_1_1
246_1,科学/人文/歴史 の知識,2,246,246_1_2
246_1,様々な分野で豊富な知識を持っている,3,246,246_1_3
246_1,知識が 該博だ/広い/豊富だ,4,246,246_1_4
246_1,知識を 誇示する/適用する,5,246,246_1_5
247_1,土地 制度/調査/価格,1,247,247_1_1
247_1,肥沃な/ やせた/ 平坦な 土地が広がっている。,2,247,247_1_2
247_1,土地を 埋め立てる/開墾する/耕作する/分割する/割譲する/収用する,3,247,247_1_3
247_1,世界にはまだ人が足を踏み入れていない土地がある。,4,247,247_1_4
247_2,土地の習慣,1,247,247_2_1
247_2,土地の人,2,247,247_2_2
247_2,土地の慣習に従って暮らす,3,247,247_2_3
247_2,初めての土地で道に迷う,4,247,247_2_4
248_1,自然/文化財 保護,1,248,248_1_1
248_1,迷子の児童を無事に保護する,2,248,248_1_2
248_1,軍隊の責務は国家の安全を保護することである。,3,248,248_1_3
248_1,野生動物の保護を訴える,4,248,248_1_4
248_1,保護者,5,248,248_1_5
248_1,社会的弱者を保護する,6,248,248_1_6
248_1,文化的/歴史的 遺跡が毀損しないよう保護する,7,248,248_1_7
249_1,医療 行為/機関/保険/コスト/水準/サービス/部隊,1,249,249_1_1
249_1,先進的な医療サービスを受ける,2,249,249_1_2
249_1,医療産業の制度と法規は改善を要する。,3,249,249_1_3
249_1,被災地に医療品を送る,4,249,249_1_4
250_1,彼の当選が確実である。,1,250,250_1_1
250_1,彼が間違っていたことを証明する確実な証拠が私にはある。,2,250,250_1_2
250_1,確実な証拠を握っている,3,250,250_1_3
250_1,確実かどうかは分かりかねる。,4,250,250_1_4
250_1,彼女の笑顔は確実に人の心を動かす力がある。,5,250,250_1_5
250_1,彼は確実に来ていた。,6,250,250_1_6
251_1,電気/暖房/生産/安全 設備,1,251,251_1_1
251_1,設備投資,2,251,251_1_2
251_1,巨額を投資して先端設備を整える,3,251,251_1_3
251_1,学校内に各種設備を追加していく予定である。,4,251,251_1_4
251_1,このホテルは設備が非常に優雅だ。,5,251,251_1_5
252_1,基礎工事,1,252,252_1_1
252_1,基礎を 打つ/築く,2,252,252_1_2
252_1,基礎が堅固であって初めて建築物が安全になる。,3,252,252_1_3
252_1,ここは地盤が弱いため、基礎を特に堅固にしなければならない。,4,252,252_1_4
252_2,基礎(的) 知識/課程/科目/体力/能力/調査/実力,1,252,252_2_1
252_2,基礎を 磨く/固める/練磨する/打ち立てる,2,252,252_2_2
252_2,論理的思考力は全ての学問の基礎となる。,3,252,252_2_3
252_2,彼の小説は現実に基礎を置いている。,4,252,252_2_4
253_1,宇宙 開発/工学/空間/万物/旅行/戦争/物理学,1,253,253_1_1
253_1,宇宙船/宇宙論/宇宙観,2,253,253_1_2
253_1,宇宙から見た地球は青く美しい。,3,253,253_1_3
253_1,宇宙全体で見れば、人間はとても小さな存在に過ぎない。,4,253,253_1_4
254_1,高原 地帯/気候,1,254,254_1_1
254_1,広々とした高原が広がっている。,2,254,254_1_2
254_1,この川は高い高原に源流がある。,3,254,254_1_3
255_1,政治/経済/社会/福祉/身分/世襲/選抜/王位継承/社会保障/医療保障/社会主義/封建/奴隷/官僚/婚姻/教育 制度,1,255,255_1_1
255_1,制度を 作る/導入する/維持する/改正する/改革する/撤廃する/廃止する,2,255,255_1_2
255_1,制度は良いが、実際に運営する人が問題だ。,3,255,255_1_3
256_1,この服の本来の色は赤だ。,1,256,256_1_1
256_1,彼は本来体が丈夫だったが、一度病気になってから病弱になってしまった。,2,256,256_1_2
256_1,ここは本来、有名な観光地だった。,3,256,256_1_3
256_1,彼は本来几帳面な性格だ。,4,256,256_1_4
256_2,原則通りなら、本来参加すべきだ。,1,256,256_2_1
256_2,原則通りにするなら、本来正式な書類を出してもらうところだ。,2,256,256_2_2
256_2,本来はこのようにすべきものだ。,3,256,256_2_3
257_1,姿勢を 正す/整える/端正にする,1,257,257_1_1
257_1,間違った姿勢で座って勉強する,2,257,257_1_2
257_1,姿勢を正して話を聞く,3,257,257_1_3
257_1,気をつけの姿勢をする,4,257,257_1_4
257_2,心構え,1,257,257_2_1
257_2,学者/学生/公務員/指導者としての 姿勢,2,257,257_2_2
257_2,柔軟な姿勢で対応する,3,257,257_2_3
257_2,働く時は積極的な姿勢を要する。,4,257,257_2_4
258_1,固定(式)家具,1,258,258_1_1
258_1,釘を打って固定する,2,258,258_1_2
258_1,看護師は折れた腕を固定するため添え木をあてた。,3,258,258_1_3
258_2,固定 人員/資産/メンバー/収入,1,258,258_2_1
258_2,製品の規格を固定する,2,258,258_2_2
258_2,集まりの場所を固定する,3,258,258_2_3
259_1,政治/親睦/宗教/芸術/文芸 団体,1,259,259_1_1
259_1,団体を 結成する/作る/解体する,2,259,259_1_2
259_1,団体に 加入する/加盟する,3,259,259_1_3
259_1,団体から脱退する,4,259,259_1_4
259_2,団体 観光客/入場客/客/保険/行動,1,259,259_2_1
259_2,20名以上の団体は入場料が割引になる。,2,259,259_2_2
260_1,加工 食品/工場,1,260,260_1_1
260_1,原料/宝石 を加工する,2,260,260_1_2
260_1,りんご/もも を加工して ジャム/缶詰 を作る,3,260,260_1_3
260_1,加工は別の工場でする。,4,260,260_1_4
260_2,〔初稿にはもう少しを手を加えなければならない。〕,1,260,260_2_1
261_1,金属 工業/工芸/材料/製品,1,261,261_1_1
261_1,鉄は用途の広い金属だ。,2,261,261_1_2
262_1,教授 方法/資料,1,262,262_1_1
262_1,学生たちに 物理学/ピアノ を教授する,2,262,262_1_2
262_1,彼は中国語を教授するにあたり、自己流のやり方がある。,3,262,262_1_3
262_2,大学/専任/客員/訪問/研究 教授；講師,1,262,262_2_1
262_2,助教授/准教授/正教授,2,262,262_2_2
262_2,教授として 任用される/赴任する,3,262,262_2_3
262_2,教授職を やめる/辞任する,4,262,262_2_4
262_2,教授の任務は講義と研究である。,5,262,262_2_5
263_1,空気 汚染/浄化,1,263,263_1_1
263_1,きれいな/新鮮な/濁った/汚染された 空気,2,263,263_1_2
263_1,冬は空気が乾燥する。,3,263,263_1_3
263_1,タイヤに空気を 入れる/注入する,4,263,263_1_4
263_1,タイヤから空気を抜く,5,263,263_1_5
263_2,会場には和やかな空気が漂っている。,1,263,263_2_1
263_2,国境地域は緊迫した空気に包まれている。,2,263,263_2_2
263_2,人為的に緊張した空気を作る必要はない。,3,263,263_2_3
264_1,外科/帝王切開/レーザー/ 腹腔鏡/ 盲腸の/ 整形 手術,1,264,264_1_1
264_1,手術の 部位/後遺症,2,264,264_1_2
264_1,手術室/手術服,3,264,264_1_3
264_1,手術を受ける,4,264,264_1_4
264_1,症状がひどく、入院し手術しなければならない。,5,264,264_1_5
264_1,患部を摘出する手術が行われた。,6,264,264_1_6
264_1,手術のために麻酔する。,7,264,264_1_7
264_2,会社の再建のためには大手術が必要だ。,1,264,264_2_1
264_2,社会に蔓延している病にメスを入れなければならない。,2,264,264_2_2
265_1,突然、雨が降りだした。,1,265,265_1_1
265_1,事件は突然起こった。,2,265,265_1_2
265_1,突然の訪問に驚く。,3,265,265_1_3
265_1,あまりに突然なことで言葉もない。,4,265,265_1_4
265_1,突然、訪問(計画)を取り消す。,5,265,265_1_5
265_1,突然の事態が繰り広げられる。,6,265,265_1_6
266_1,社会主義/マルクス主義/政治/革命/伝統的/左翼/右翼/中道/穏健な/過激な/革命的/急進的/極端な/封建的 思想,1,266,266_1_1
266_1,思想 弾圧/検閲/闘争,2,266,266_1_2
266_1,思想の自由を追求する,3,266,266_1_3
266_1,穏健な思想の持ち主だ。,4,266,266_1_4
266_2,〔失敗の感覚が、その他全ての思考を駆逐した。〕,1,266,266_2_1
266_3,〔しばらく考えたが、まだ考えがまとまらない。〕,1,266,266_3_1
267_1,中枢/末梢/感覚/運動 神経,1,267,267_1_1
267_1,神経 細胞/治療/疾患/系統/安定剤,2,267,267_1_2
267_1,神経が麻痺する,3,267,267_1_3
267_1,神経を刺激する,4,267,267_1_4
267_2,神経を 使う/尖らせる/逆撫でする,1,267,267_2_1
267_2,神経が 鈍い/太い/細い/鋭い/尖っている/過敏な状態だ,2,267,267_2_2
267_2,神経に障る/癇に障る,3,267,267_2_3
267_2,無神経だ,4,267,267_2_4
267_3,〔精神に異常を来す〕,1,267,267_3_1
268_1,男子校/男子トイレ/男子更衣室/男湯/男子競技/彼氏（ボーイフレンド）,1,268,268_1_1
268_1,30歳ぐらいの 若い男/男子,2,268,268_1_2
268_1,男らしい,3,268,268_1_3
269_1,文字/人類 の発生,1,269,269_1_1
269_1,事件発生３日で犯人が検挙される。,2,269,269_1_2
269_1,火災/伝染病/台風/津波/冷害 が発生する,3,269,269_1_3
269_1,先生は、今しがた発生したことと最近観察した問題を我々に話してくださった。,4,269,269_1_4
269_1,ここでは多くの変化があった。,5,269,269_1_5
270_1,土地/国土 の面積,1,270,270_1_1
270_1,図形の面積を求める,2,270,270_1_2
270_1,作付面積,3,270,270_1_3
270_1,江蘇省は太湖の流域面積の半分を占める。,4,270,270_1_4
271_1,蒸気/電気 機関,1,271,271_1_1
271_1,機関銃/機関車,2,271,271_1_2
271_1,水力機関を動かして川の水を農耕地に引いてくる。,3,271,271_1_3
271_2,行政/軍事/司法/言論/情報/査定 機関,1,271,271_2_1
271_2,各級の機関に報道資料を配布する,2,271,271_2_2
271_2,諸機関の長が集まって会議をする,3,271,271_2_3
271_3,〔彼女は彼とそれ以上心の内を話さなかった。口を滑らせて計略が漏れるのを恐れたのである。〕,1,271,271_3_1
272_1,光合成/化学 作用,1,272,272_1_1
272_1,作用と反作用の法則,2,272,272_1_2
272_1,薬の副作用で眠くなる,3,272,272_1_3
272_1,物体に作用する力を求める,4,272,272_1_4
272_1,作家の作品が 逆に/反対に 時代に作用することもある。,5,272,272_1_5
272_1,酒が体に及ぼす作用は非常に複雑である。,6,272,272_1_6
272_1,今度の事件が彼にとっては不利に作用するだろう。,7,272,272_1_7
272_1,今回の事件には両家の間の競争心が作用した。,8,272,272_1_8
273_1,失敗 に終わる/帰す,1,273,273_1_1
273_1,事業/試験/恋愛/結婚/取引 に失敗する,2,273,273_1_2
273_1,失敗は成功の母。,3,273,273_1_3
273_1,小さな失敗にくよくよする,4,273,273_1_4
273_1,失敗を恐れない,5,273,273_1_5
274_1,試験/営業/販売/勤務 成績,1,274,274_1_1
274_1,良い/優秀な 成績を 収める/もらう,2,274,274_1_2
274_1,成績が 上がる/上昇する/落ちる/下降する,3,274,274_1_3
274_1,成績表,4,274,274_1_4
275_1,主要な 顧客/成分/都市/人物/メンバー/事項/施設/原因/目的/矛盾/事件,1,275,275_1_1
275_1,このことに関しては、お金が主要な問題だった。,2,275,275_1_2
275_2,〔この装置は主に制動作用をする。〕,1,275,275_2_1
275_2,〔このことは主にあなたがすべきだ。〕,2,275,275_2_2
275_2,〔主にあなたが責任を負いなさい。〕,3,275,275_2_3
276_1,才能/能力/実力/腕前/真価/才知/機知/手腕/忍耐心/創造力/愛国心/義侠心 を発揮する,1,276,276_1_1
276_1,今回の 試合/試験 で実力を発揮することができて満足だ。,2,276,276_1_2
276_1,この機械は厳寒酷暑の劣悪な環境下で真価を発揮する。,3,276,276_1_3
276_2,〔この機会を借りて自分の考えを表現する〕,1,276,276_2_1
276_3,〔彼の論文は先生の見解をより発展させた。〕,1,276,276_3_1
276_3,〔この文章は彼の以前の見方に比べてより発展した部分がある。〕,2,276,276_3_2
277_1,独立 家屋/哨所/倉庫,1,277,277_1_1
277_1,一戸だけ独立して建つ家だ。,2,277,277_1_2
277_1,彼女は静かに 一軒家/一戸建て の付近に行った。,3,277,277_1_3
277_2,独立 運動/国家/政府/戦争,1,277,277_2_1
277_2,独立を 宣言する/宣布する/主張する,2,277,277_2_2
277_2,親元を離れて独立する,3,277,277_2_3
